Date,Hour,PJM-E,PJM-W
11/22/02,2100,32782,6394
11/22/02,2200,31519,6166
11/22/02,2300,29740,5916
11/22/02,2400,27565,5516
11/21/02,100,25644,5121
11/21/02,200,24723,5091
11/21/02,300,24478,5033
11/21/02,400,24468,5042
11/21/02,500,25120,5102
11/21/02,600,27267,5412
11/21/02,700,31279,6004
11/21/02,800,33445,6224
11/21/02,900,33539,6178
11/21/02,1000,33441,6212
11/21/02,1100,33285,6192
11/21/02,1200,32988,6132
11/21/02,1300,32539,6035
11/21/02,1400,32487,6030
11/21/02,1500,32159,6026
11/21/02,1600,32406,5983
11/21/02,1700,33707,6039
11/21/02,1800,35483,6390
11/21/02,1900,35265,6459
11/21/02,2000,34544,6446
11/21/02,2100,33476,6319
11/21/02,2200,31746,6049
11/21/02,2300,29322,5667
11/21/02,2400,26604,5302
11/20/02,100,26056,5354
11/20/02,200,25158,5279
11/20/02,300,24862,5229
11/20/02,400,24962,5282
11/20/02,500,25710,5418
11/20/02,600,28009,5663
11/20/02,700,32154,6275
11/20/02,800,33954,6477
11/20/02,900,33885,6380
11/20/02,1000,33226,6198
11/20/02,1100,32815,6116
11/20/02,1200,32381,5976
11/20/02,1300,31729,5849
11/20/02,1400,31452,5742
11/20/02,1500,31084,5621
11/20/02,1600,30951,5561
11/20/02,1700,31842,5650
11/20/02,1800,34914,6113
11/20/02,1900,35136,6309
11/20/02,2000,34660,6306
11/20/02,2100,33935,6242
11/20/02,2200,32378,6079
11/20/02,2300,29991,5800
11/20/02,2400,27626,5419
11/19/02,100,26840,5393
11/19/02,200,26097,5346
11/19/02,300,25850,5320
11/19/02,400,26006,5333
11/19/02,500,32332,5355
11/19/02,600,29003,5691
11/19/02,700,32856,6342
11/19/02,800,34639,6485
11/19/02,900,34544,6437
11/19/02,1000,34150,6424
11/19/02,1100,33850,6421
11/19/02,1200,33506,6370
11/19/02,1300,33062,6291
11/19/02,1400,33080,6196
11/19/02,1500,32932,6069
11/19/02,1600,33103,6028
11/19/02,1700,34434,6145
11/19/02,1800,36383,6517
11/19/02,1900,36369,6589
11/19/02,2000,35677,6617
11/19/02,2100,34691,6500
11/19/02,2200,32841,6275
11/19/02,2300,30192,5876
11/19/02,2400,27595,5542
11/18/02,100,25032,5135
11/18/02,200,24352,5060
11/18/02,300,23932,5018
11/18/02,400,24010,5095
11/18/02,500,24683,5274
11/18/02,600,26803,5584
11/18/02,700,30880,6195
11/18/02,800,33240,6425
11/18/02,900,33742,6441
11/18/02,1000,33712,6414
11/18/02,1100,33678,6381
11/18/02,1200,33281,6316
11/18/02,1300,32879,6229
11/18/02,1400,32600,6092
11/18/02,1500,32170,6012
11/18/02,1600,32114,5990
11/18/02,1700,33492,6192
11/18/02,1800,36603,6660
11/18/02,1900,36718,6781
11/18/02,2000,36238,6754
11/18/02,2100,35281,6635
11/18/02,2200,33589,6401
11/18/02,2300,31059,6048
11/18/02,2400,28550,5682
11/17/02,100,24445,4655
11/17/02,200,23469,4469
11/17/02,300,22839,4446
11/17/02,400,22582,4410
11/17/02,500,22569,4477
11/17/02,600,23030,4572
11/17/02,700,23918,4702
11/17/02,800,24954,4891
11/17/02,900,26750,5216
11/17/02,1000,28234,5474
11/17/02,1100,29046,5495
11/17/02,1200,29381,5532
11/17/02,1300,29466,5545
11/17/02,1400,29338,5557
11/17/02,1500,29185,5556
11/17/02,1600,29514,5484
11/17/02,1700,30909,5684
11/17/02,1800,32615,6055
11/17/02,1900,32605,6070
11/17/02,2000,32160,6085
11/17/02,2100,31396,5944
11/17/02,2200,30056,5770
11/17/02,2300,28336,5524
11/17/02,2400,26472,5272
11/16/02,100,23945,4658
11/16/02,200,22863,4481
11/16/02,300,22238,4431
11/16/02,400,21939,4472
11/16/02,500,21962,4457
11/16/02,600,22635,4575
11/16/02,700,23919,4721
11/16/02,800,25332,4995
11/16/02,900,27463,5347
11/16/02,1000,29150,5522
11/16/02,1100,29961,5659
11/16/02,1200,30235,5683
11/16/02,1300,30071,5585
11/16/02,1400,29815,5593
11/16/02,1500,29699,5532
11/16/02,1600,29778,5590
11/16/02,1700,30797,5759
11/16/02,1800,32133,5949
11/16/02,1900,31842,5851
11/16/02,2000,31194,5767
11/16/02,2100,30473,5632
11/16/02,2200,29492,5487
11/16/02,2300,27872,5224
11/16/02,2400,26082,4939
11/15/02,100,24261,4855
11/15/02,200,23300,4763
11/15/02,300,22916,4753
11/15/02,400,22955,4778
11/15/02,500,23594,4977
11/15/02,600,25590,5228
11/15/02,700,29498,5887
11/15/02,800,31453,6077
11/15/02,900,31756,6026
11/15/02,1000,31725,5934
11/15/02,1100,31826,5888
11/15/02,1200,31388,5792
11/15/02,1300,30801,5658
11/15/02,1400,30585,5525
11/15/02,1500,30326,5444
11/15/02,1600,29940,5473
11/15/02,1700,30731,5603
11/15/02,1800,33174,5932
11/15/02,1900,33036,5955
11/15/02,2000,32134,5850
11/15/02,2100,31163,5751
11/15/02,2200,29873,5568
11/15/02,2300,27963,5270
11/15/02,2400,25805,4878
11/14/02,100,25742,5162
11/14/02,200,24901,5124
11/14/02,300,24571,5097
11/14/02,400,24577,5098
11/14/02,500,25184,5143
11/14/02,600,27369,5429
11/14/02,700,31290,6016
11/14/02,800,33050,6156
11/14/02,900,32975,6100
11/14/02,1000,32574,5998
11/14/02,1100,32280,5964
11/14/02,1200,31937,5836
11/14/02,1300,31468,5737
11/14/02,1400,31231,5680
11/14/02,1500,30758,5573
11/14/02,1600,30570,5556
11/14/02,1700,31302,5696
11/14/02,1800,33543,6116
11/14/02,1900,33331,6210
11/14/02,2000,33025,6189
11/14/02,2100,32724,6026
11/14/02,2200,31177,5859
11/14/02,2300,28718,5502
11/14/02,2400,26088,5162
11/13/02,100,24117,4826
11/13/02,200,23073,4645
11/13/02,300,22615,4676
11/13/02,400,22565,4679
11/13/02,500,23033,4756
11/13/02,600,25015,5059
11/13/02,700,28950,5730
11/13/02,800,31334,6058
11/13/02,900,32031,5999
11/13/02,1000,32317,5984
11/13/02,1100,32648,6054
11/13/02,1200,32677,6008
11/13/02,1300,32361,5910
11/13/02,1400,32129,5793
11/13/02,1500,31914,5636
11/13/02,1600,31888,5628
11/13/02,1700,32755,5773
11/13/02,1800,35421,6275
11/13/02,1900,35561,6457
11/13/02,2000,35026,6393
11/13/02,2100,34108,6344
11/13/02,2200,32477,6128
11/13/02,2300,30076,5788
11/13/02,2400,27631,5433
11/12/02,100,23133,4597
11/12/02,200,22049,4510
11/12/02,300,21614,4431
11/12/02,400,21367,4434
11/12/02,500,21902,4540
11/12/02,600,23840,4929
11/12/02,700,27650,5480
11/12/02,800,30258,5780
11/12/02,900,31091,5793
11/12/02,1000,31577,5877
11/12/02,1100,32024,5944
11/12/02,1200,32177,5933
11/12/02,1300,32086,5913
11/12/02,1400,32245,5911
11/12/02,1500,32153,5795
11/12/02,1600,32320,5784
11/12/02,1700,33554,5936
11/12/02,1800,35122,6247
11/12/02,1900,34810,6299
11/12/02,2000,33956,6213
11/12/02,2100,32945,6084
11/12/02,2200,31113,5809
11/12/02,2300,28516,5426
11/12/02,2400,25890,5104
11/11/02,100,22287,4212
11/11/02,200,21450,4168
11/11/02,300,20975,4111
11/11/02,400,20878,4105
11/11/02,500,21304,4139
11/11/02,600,22901,4345
11/11/02,700,26277,4852
11/11/02,800,28936,5197
11/11/02,900,30438,5387
11/11/02,1000,31721,5532
11/11/02,1100,32166,5599
11/11/02,1200,32357,5594
11/11/02,1300,32325,5510
11/11/02,1400,32151,5441
11/11/02,1500,31739,5383
11/11/02,1600,31420,5338
11/11/02,1700,32239,5447
11/11/02,1800,34564,5866
11/11/02,1900,34278,5934
11/11/02,2000,33402,5876
11/11/02,2100,32304,5750
11/11/02,2200,30573,5469
11/11/02,2300,27770,5166
11/11/02,2400,25061,4833
11/10/02,100,22401,4287
11/10/02,200,21350,4144
11/10/02,300,20788,4051
11/10/02,400,20466,3990
11/10/02,500,20476,4033
11/10/02,600,20870,4115
11/10/02,700,21646,4261
11/10/02,800,22425,4438
11/10/02,900,24090,4725
11/10/02,1000,25373,4922
11/10/02,1100,25954,4935
11/10/02,1200,26189,4917
11/10/02,1300,26245,4890
11/10/02,1400,26160,4809
11/10/02,1500,25994,4717
11/10/02,1600,26172,4673
11/10/02,1700,27388,4766
11/10/02,1800,29840,5169
11/10/02,1900,30065,5312
11/10/02,2000,29500,5250
11/10/02,2100,28714,5159
11/10/02,2200,27337,4946
11/10/02,2300,25587,4708
11/10/02,2400,23662,4395
11/09/02,100,24259,4647
11/09/02,200,23251,4509
11/09/02,300,22764,4451
11/09/02,400,22535,4449
11/09/02,500,22765,4477
11/09/02,600,23477,4595
11/09/02,700,24664,4835
11/09/02,800,25909,5017
11/09/02,900,27393,5247
11/09/02,1000,28075,5326
11/09/02,1100,28131,5311
11/09/02,1200,27766,5196
11/09/02,1300,27219,5093
11/09/02,1400,26655,4995
11/09/02,1500,26116,4929
11/09/02,1600,26036,4868
11/09/02,1700,27056,4949
11/09/02,1800,29780,5375
11/09/02,1900,29663,5385
11/09/02,2000,29115,5309
11/09/02,2100,28348,5226
11/09/02,2200,27285,5056
11/09/02,2300,25819,4804
11/09/02,2400,23941,4527
11/08/02,100,26399,5123
11/08/02,200,25588,5027
11/08/02,300,25183,4988
11/08/02,400,25130,5023
11/08/02,500,25621,5109
11/08/02,600,27585,5467
11/08/02,700,31056,6039
11/08/02,800,32763,6188
11/08/02,900,33000,6109
11/08/02,1000,32597,5980
11/08/02,1100,32383,5828
11/08/02,1200,31946,5723
11/08/02,1300,31437,5624
11/08/02,1400,30955,5540
11/08/02,1500,30483,5425
11/08/02,1600,30098,5300
11/08/02,1700,30662,5395
11/08/02,1800,33168,5774
11/08/02,1900,33280,5890
11/08/02,2000,32383,5785
11/08/02,2100,31429,5687
11/08/02,2200,30130,5509
11/08/02,2300,28225,5268
11/08/02,2400,26104,4919
11/07/02,100,25421,5077
11/07/02,200,24399,4964
11/07/02,300,24019,4963
11/07/02,400,23920,4982
11/07/02,500,24475,5026
11/07/02,600,26516,5380
11/07/02,700,30091,5979
11/07/02,800,32061,6255
11/07/02,900,32716,6207
11/07/02,1000,32824,6217
11/07/02,1100,32820,6209
11/07/02,1200,32541,6175
11/07/02,1300,32119,6112
11/07/02,1400,31915,6034
11/07/02,1500,31576,5945
11/07/02,1600,31473,5925
11/07/02,1700,32281,6031
11/07/02,1800,35212,6331
11/07/02,1900,35617,6409
11/07/02,2000,35202,6427
11/07/02,2100,34366,6313
11/07/02,2200,32901,6119
11/07/02,2300,30552,5783
11/07/02,2400,28125,5409
11/06/02,100,25076,4942
11/06/02,200,24046,4813
11/06/02,300,23502,4761
11/06/02,400,23350,4704
11/06/02,500,23826,4797
11/06/02,600,25755,5161
11/06/02,700,29469,5754
11/06/02,800,31694,5989
11/06/02,900,32171,5999
11/06/02,1000,32313,6022
11/06/02,1100,32460,6039
11/06/02,1200,32296,6001
11/06/02,1300,32061,5979
11/06/02,1400,32032,5967
11/06/02,1500,32035,6001
11/06/02,1600,32296,6019
11/06/02,1700,33619,6151
11/06/02,1800,35609,6444
11/06/02,1900,35546,6535
11/06/02,2000,34953,6471
11/06/02,2100,34082,6328
11/06/02,2200,32390,6065
11/06/02,2300,29923,5721
11/06/02,2400,27340,5352
11/05/02,100,25404,4946
11/05/02,200,24598,4852
11/05/02,300,24123,4831
11/05/02,400,24152,4806
11/05/02,500,24936,4925
11/05/02,600,27181,5301
11/05/02,700,30700,5778
11/05/02,800,32669,6009
11/05/02,900,32854,6042
11/05/02,1000,32647,6019
11/05/02,1100,32552,6060
11/05/02,1200,32266,6097
11/05/02,1300,32082,6079
11/05/02,1400,32110,6032
11/05/02,1500,31913,5993
11/05/02,1600,32231,5991
11/05/02,1700,33521,6165
11/05/02,1800,35671,6485
11/05/02,1900,35780,6578
11/05/02,2000,34973,6505
11/05/02,2100,33972,6320
11/05/02,2200,32130,6011
11/05/02,2300,29524,5639
11/05/02,2400,26899,5239
11/04/02,100,24666,4834
11/04/02,200,23911,4743
11/04/02,300,23605,4672
11/04/02,400,23637,4748
11/04/02,500,24314,4866
11/04/02,600,26364,5148
11/04/02,700,30234,5743
11/04/02,800,32416,6060
11/04/02,900,32932,6097
11/04/02,1000,32978,6117
11/04/02,1100,33052,6124
11/04/02,1200,32901,6087
11/04/02,1300,32653,6026
11/04/02,1400,32544,5979
11/04/02,1500,32139,5968
11/04/02,1600,32092,5921
11/04/02,1700,32877,6060
11/04/02,1800,35302,6339
11/04/02,1900,35555,6434
11/04/02,2000,34934,6375
11/04/02,2100,33909,6203
11/04/02,2200,32359,5932
11/04/02,2300,29835,5625
11/04/02,2400,27195,5250
11/03/02,100,25328,4947
11/03/02,200,24463,4813
11/03/02,300,23952,4772
11/03/02,400,23902,4800
11/03/02,500,23918,4874
11/03/02,600,24379,4975
11/03/02,700,25114,5075
11/03/02,800,26006,5227
11/03/02,900,27273,5456
11/03/02,1000,27918,5443
11/03/02,1100,27948,5359
11/03/02,1200,27850,5304
11/03/02,1300,27732,5200
11/03/02,1400,27331,5054
11/03/02,1500,27030,4944
11/03/02,1600,27159,4955
11/03/02,1700,28384,5179
11/03/02,1800,31279,5611
11/03/02,1900,31826,5737
11/03/02,2000,31551,5743
11/03/02,2100,31079,5717
11/03/02,2200,29819,5495
11/03/02,2300,28095,5207
11/03/02,2400,26102,4961
11/02/02,100,25944,5131
11/02/02,200,24992,4984
11/02/02,300,24594,5003
11/02/02,400,24482,5022
11/02/02,500,24675,5067
11/02/02,600,25451,5185
11/02/02,700,26570,5437
11/02/02,800,28009,5624
11/02/02,900,29444,5826
11/02/02,1000,30232,5902
11/02/02,1100,30315,5866
11/02/02,1200,29856,5737
11/02/02,1300,29216,5565
11/02/02,1400,28560,5400
11/02/02,1500,28058,5272
11/02/02,1600,27883,5245
11/02/02,1700,28742,5354
11/02/02,1800,31401,5754
11/02/02,1900,31974,5895
11/02/02,2000,31566,5870
11/02/02,2100,30972,5810
11/02/02,2200,29991,5706
11/02/02,2300,28566,5420
11/02/02,2400,26845,5204
11/01/02,100,26001,5238
11/01/02,200,25269,5130
11/01/02,300,25017,5148
11/01/02,400,25084,5151
11/01/02,500,25736,5148
11/01/02,600,27824,5487
11/01/02,700,31455,6084
11/01/02,800,33280,6229
11/01/02,900,33394,6194
11/01/02,1000,33189,6136
11/01/02,1100,32973,6211
11/01/02,1200,32690,6136
11/01/02,1300,32340,6024
11/01/02,1400,32225,6039
11/01/02,1500,31918,5920
11/01/02,1600,31794,5890
11/01/02,1700,32377,5979
11/01/02,1800,34403,6286
11/01/02,1900,34616,6333
11/01/02,2000,33859,6285
11/01/02,2100,33115,6244
11/01/02,2200,31752,6068
11/01/02,2300,29909,5733
11/01/02,2400,27700,5417
10/31/02,100,26298,5169
10/31/02,200,25409,5078
10/31/02,300,25003,5008
10/31/02,400,24894,5009
10/31/02,500,25414,5141
10/31/02,600,27562,5404
10/31/02,700,31338,6019
10/31/02,800,33391,6217
10/31/02,900,33863,6244
10/31/02,1000,33874,6268
10/31/02,1100,33682,6266
10/31/02,1200,33265,6129
10/31/02,1300,32748,6070
10/31/02,1400,32172,5921
10/31/02,1500,31605,5814
10/31/02,1600,31444,5770
10/31/02,1700,32136,5910
10/31/02,1800,34412,6219
10/31/02,1900,34654,6318
10/31/02,2000,34148,6270
10/31/02,2100,33542,6276
10/31/02,2200,32315,6158
10/31/02,2300,30044,5819
10/31/02,2400,27623,5451
10/30/02,100,25837,5140
10/30/02,200,25014,5085
10/30/02,300,24633,5072
10/30/02,400,24514,5030
10/30/02,500,25074,5114
10/30/02,600,27107,5442
10/30/02,700,30954,6016
10/30/02,800,33362,6278
10/30/02,900,33983,6355
10/30/02,1000,34206,6332
10/30/02,1100,34475,6337
10/30/02,1200,34425,6302
10/30/02,1300,34207,6307
10/30/02,1400,34150,6267
10/30/02,1500,33775,6205
10/30/02,1600,33940,6238
10/30/02,1700,34990,6379
10/30/02,1800,36817,6610
10/30/02,1900,36919,6650
10/30/02,2000,36309,6594
10/30/02,2100,35331,6442
10/30/02,2200,33395,6150
10/30/02,2300,30751,5798
10/30/02,2400,28077,5399
10/29/02,100,24416,4851
10/29/02,200,23614,4751
10/29/02,300,23307,4744
10/29/02,400,23327,4736
10/29/02,500,23911,4871
10/29/02,600,26016,5221
10/29/02,700,29912,5804
10/29/02,800,32036,6010
10/29/02,900,32391,6025
10/29/02,1000,32526,6043
10/29/02,1100,32742,6168
10/29/02,1200,32824,6175
10/29/02,1300,32758,6203
10/29/02,1400,32898,6129
10/29/02,1500,32877,6173
10/29/02,1600,33231,6223
10/29/02,1700,34374,6402
10/29/02,1800,36308,6574
10/29/02,1900,36441,6664
10/29/02,2000,35693,6579
10/29/02,2100,34667,6414
10/29/02,2200,32744,6119
10/29/02,2300,30052,5801
10/29/02,2400,27543,5409
10/28/02,100,22335,4477
10/28/02,200,21659,4428
10/28/02,300,21470,4398
10/28/02,400,21542,4442
10/28/02,500,22195,4554
10/28/02,600,24304,4886
10/28/02,700,28114,5494
10/28/02,800,30378,5831
10/28/02,900,31284,5874
10/28/02,1000,31721,5900
10/28/02,1100,31981,5914
10/28/02,1200,31880,5888
10/28/02,1300,31610,5788
10/28/02,1400,31441,5689
10/28/02,1500,31055,5621
10/28/02,1600,30966,5580
10/28/02,1700,31650,5721
10/28/02,1800,34087,6057
10/28/02,1900,34752,6163
10/28/02,2000,34128,6155
10/28/02,2100,32952,5994
10/28/02,2200,31111,5790
10/28/02,2300,28581,5386
10/28/02,2400,26135,5046
10/27/02,0100,22823,4304
10/27/02,0200,21641,4045,EDT
10/27/02,0200,20962,4212,EST
10/27/02,0300,20605,4014
10/27/02,0400,20534,4156
10/27/02,0500,20743,4179
10/27/02,0600,21364,4170
10/27/02,0700,22202,4238
10/27/02,0800,23601,4772
10/27/02,0900,25076,4717
10/27/02,1000,25786,4845
10/27/02,1100,25961,4921
10/27/02,1200,26017,4917
10/27/02,1300,25960,4816
10/27/02,1400,25602,4790
10/27/02,1500,25311,4640
10/27/02,1600,25297,4738
10/27/02,1700,26119,4952
10/27/02,1800,28828,5281
10/27/02,1900,29787,5339
10/27/02,2000,29361,5401
10/27/02,2100,28626,5226
10/27/02,2200,27139,5019
10/27/02,2300,25483,4852
10/27/02,2400,23760,4647
10/26/02,100,24142,4683
10/26/02,200,22929,4473
10/26/02,300,22204,4397
10/26/02,400,21752,4350
10/26/02,500,21694,4354
10/26/02,600,22187,4454
10/26/02,700,23336,4643
10/26/02,800,24960,4897
10/26/02,900,26497,5147
10/26/02,1000,27984,5359
10/26/02,1100,28687,5420
10/26/02,1200,28567,5352
10/26/02,1300,28116,5265
10/26/02,1400,27490,5152
10/26/02,1500,26902,5030
10/26/02,1600,26447,4989
10/26/02,1700,26399,5029
10/26/02,1800,26873,5123
10/26/02,1900,28663,5283
10/26/02,2000,28964,5316
10/26/02,2100,28448,5267
10/26/02,2200,27438,5074
10/26/02,2300,26049,4819
10/26/02,2400,24387,4583
10/25/02,100,24879,4915
10/25/02,200,23970,4764
10/25/02,300,23419,4738
10/25/02,400,23264,4765
10/25/02,500,23533,4811
10/25/02,600,25547,5082
10/25/02,700,29447,5642
10/25/02,800,32223,6018
10/25/02,900,32649,6016
10/25/02,1000,32882,6041
10/25/02,1100,32987,5944
10/25/02,1200,32888,5966
10/25/02,1300,32481,5910
10/25/02,1400,32191,5800
10/25/02,1500,31793,5734
10/25/02,1600,31440,5702
10/25/02,1700,31506,5717
10/25/02,1800,32008,5835
10/25/02,1900,32928,5953
10/25/02,2000,32448,5962
10/25/02,2100,31531,5888
10/25/02,2200,30320,5690
10/25/02,2300,28323,5349
10/25/02,2400,26041,5005
10/24/02,100,24188,4859
10/24/02,200,23277,4775
10/24/02,300,22791,4687
10/24/02,400,22747,4762
10/24/02,500,23236,4834
10/24/02,600,25299,5050
10/24/02,700,29437,5681
10/24/02,800,32041,6001
10/24/02,900,32372,6007
10/24/02,1000,32481,6001
10/24/02,1100,32608,6010
10/24/02,1200,32439,5984
10/24/02,1300,32223,5889
10/24/02,1400,32197,5811
10/24/02,1500,31786,5766
10/24/02,1600,31700,5707
10/24/02,1700,31960,5784
10/24/02,1800,32701,5888
10/24/02,1900,34194,6092
10/24/02,2000,34379,6200
10/24/02,2100,33525,6098
10/24/02,2200,31941,5933
10/24/02,2300,29325,5557
10/24/02,2400,26733,5162
10/23/02,100,23795,4743
10/23/02,200,22893,4669
10/23/02,300,22494,4638
10/23/02,400,22479,4677
10/23/02,500,23018,4738
10/23/02,600,24980,5082
10/23/02,700,29025,5752
10/23/02,800,31583,6048
10/23/02,900,31726,5993
10/23/02,1000,31708,5969
10/23/02,1100,31678,5883
10/23/02,1200,31484,5793
10/23/02,1300,31134,5689
10/23/02,1400,31016,5670
10/23/02,1500,30669,5577
10/23/02,1600,30452,5518
10/23/02,1700,30473,5548
10/23/02,1800,30855,5601
10/23/02,1900,32565,5859
10/23/02,2000,33271,6062
10/23/02,2100,32528,6003
10/23/02,2200,31080,5778
10/23/02,2300,28509,5443
10/23/02,2400,25972,5077
10/22/02,100,24091,4889
10/22/02,200,23214,4767
10/22/02,300,22862,4735
10/22/02,400,22847,4743
10/22/02,500,23401,4851
10/22/02,600,25516,5196
10/22/02,700,29783,5803
10/22/02,800,32176,6098
10/22/02,900,32102,6030
10/22/02,1000,31901,5999
10/22/02,1100,31779,5957
10/22/02,1200,31438,5854
10/22/02,1300,31064,5704
10/22/02,1400,30851,5605
10/22/02,1500,30575,5546
10/22/02,1600,30229,5446
10/22/02,1700,30302,5407
10/22/02,1800,30484,5463
10/22/02,1900,32073,5691
10/22/02,2000,33017,5989
10/22/02,2100,32212,5963
10/22/02,2200,30603,5677
10/22/02,2300,27966,5289
10/22/02,2400,25582,4967
10/21/02,100,22380,4581
10/21/02,200,21602,4506
10/21/02,300,21310,4498
10/21/02,400,21291,4510
10/21/02,500,21872,4627
10/21/02,600,23878,4941
10/21/02,700,27978,5624
10/21/02,800,30824,6019
10/21/02,900,31349,5970
10/21/02,1000,31511,5906
10/21/02,1100,31616,5931
10/21/02,1200,31468,5839
10/21/02,1300,31184,5738
10/21/02,1400,31009,5677
10/21/02,1500,30633,5609
10/21/02,1600,30245,5504
10/21/02,1700,30286,5482
10/21/02,1800,30533,5536
10/21/02,1900,32214,5755
10/21/02,2000,33200,6065
10/21/02,2100,32414,5984
10/21/02,2200,30928,5791
10/21/02,2300,28382,5470
10/21/02,2400,25893,5128
10/20/02,100,22382,4390
10/20/02,200,21271,4200
10/20/02,300,20691,4140
10/20/02,400,20338,4100
10/20/02,500,20152,4100
10/20/02,600,20515,4196
10/20/02,700,21410,4329
10/20/02,800,22418,4556
10/20/02,900,23881,4793
10/20/02,1000,25177,4933
10/20/02,1100,25863,4978
10/20/02,1200,26068,5013
10/20/02,1300,25986,4951
10/20/02,1400,25727,4898
10/20/02,1500,25385,4809
10/20/02,1600,25168,4804
10/20/02,1700,25456,4847
10/20/02,1800,26242,4917
10/20/02,1900,28287,5218
10/20/02,2000,29282,5469
10/20/02,2100,29046,5470
10/20/02,2200,27712,5310
10/20/02,2300,25828,5022
10/20/02,2400,23862,4739
10/19/02,100,23659,4725
10/19/02,200,22545,4539
10/19/02,300,22053,4433
10/19/02,400,21664,4393
10/19/02,500,21678,4411
10/19/02,600,22251,4552
10/19/02,700,23545,4745
10/19/02,800,24979,4980
10/19/02,900,26647,5262
10/19/02,1000,27968,5465
10/19/02,1100,28569,5613
10/19/02,1200,28399,5577
10/19/02,1300,27993,5469
10/19/02,1400,27514,5419
10/19/02,1500,26954,5276
10/19/02,1600,26611,5189
10/19/02,1700,26754,5281
10/19/02,1800,27589,5327
10/19/02,1900,28865,5410
10/19/02,2000,29041,5495
10/19/02,2100,28431,5371
10/19/02,2200,27474,5200
10/19/02,2300,25810,4910
10/19/02,2400,24028,4628
10/18/02,100,23831,4959
10/18/02,200,22804,4840
10/18/02,300,22453,4740
10/18/02,400,22301,4769
10/18/02,500,22789,4867
10/18/02,600,24774,5208
10/18/02,700,28660,5714
10/18/02,800,31047,6074
10/18/02,900,31536,6107
10/18/02,1000,31592,6014
10/18/02,1100,31642,5960
10/18/02,1200,31431,5841
10/18/02,1300,30938,5732
10/18/02,1400,30746,5654
10/18/02,1500,30367,5535
10/18/02,1600,29989,5430
10/18/02,1700,29715,5365
10/18/02,1800,29647,5392
10/18/02,1900,30916,5555
10/18/02,2000,31740,5764
10/18/02,2100,30868,5691
10/18/02,2200,29772,5536
10/18/02,2300,27862,5257
10/18/02,2400,25852,4960
10/17/02,100,23605,4683
10/17/02,200,22609,4625
10/17/02,300,22165,4552
10/17/02,400,21970,4550
10/17/02,500,22519,4627
10/17/02,600,24333,4894
10/17/02,700,28396,5515
10/17/02,800,30736,5797
10/17/02,900,30963,5760
10/17/02,1000,31131,5765
10/17/02,1100,31382,5797
10/17/02,1200,31228,5785
10/17/02,1300,30970,5745
10/17/02,1400,30909,5740
10/17/02,1500,30653,5722
10/17/02,1600,30493,5690
10/17/02,1700,30880,5754
10/17/02,1800,31484,5781
10/17/02,1900,32741,5966
10/17/02,2000,33032,6175
10/17/02,2100,32123,6093
10/17/02,2200,30566,5910
10/17/02,2300,28050,5554
10/17/02,2400,25640,5247
10/16/02,100,23474,4720
