Date,Hour,PJM-E,PJM-W
03/21/03,2200,29781,5457
03/21/03,2300,27848,5172
03/21/03,2400,25615,4844
03/20/03,100,26565,4929
03/20/03,200,25691,4844
03/20/03,300,25354,4828
03/20/03,400,25296,4824
03/20/03,500,25899,4931
03/20/03,600,28095,5321
03/20/03,700,31785,5911
03/20/03,800,34267,6169
03/20/03,900,35073,6253
03/20/03,1000,35300,6305
03/20/03,1100,35558,6354
03/20/03,1200,35396,6363
03/20/03,1300,35122,6287
03/20/03,1400,35064,6251
03/20/03,1500,34811,6165
03/20/03,1600,34790,6108
03/20/03,1700,35357,6128
03/20/03,1800,35892,6176
03/20/03,1900,36615,6301
03/20/03,2000,36122,6504
03/20/03,2100,35005,6372
03/20/03,2200,33096,6111
03/20/03,2300,30263,5727
03/20/03,2400,27459,5346
03/19/03,100,23905,4537
03/19/03,200,23169,4392
03/19/03,300,22883,4357
03/19/03,400,22968,4378
03/19/03,500,23783,4511
03/19/03,600,26011,4858
03/19/03,700,29691,5414
03/19/03,800,32103,5684
03/19/03,900,32644,5714
03/19/03,1000,32811,5713
03/19/03,1100,32905,5676
03/19/03,1200,32589,5649
03/19/03,1300,32136,5623
03/19/03,1400,31803,5625
03/19/03,1500,31409,5599
03/19/03,1600,31379,5617
03/19/03,1700,31757,5690
03/19/03,1800,32980,5877
03/19/03,1900,35161,6171
03/19/03,2000,35878,6261
03/19/03,2100,35127,6176
03/19/03,2200,33618,5962
03/19/03,2300,31126,5564
03/19/03,2400,28389,5172
03/18/03,100,23483,4506
03/18/03,200,22507,4396
03/18/03,300,22140,4342
03/18/03,400,21924,4316
03/18/03,500,22561,4415
03/18/03,600,24678,4782
03/18/03,700,28058,5338
03/18/03,800,30319,5607
03/18/03,900,30876,5582
03/18/03,1000,30930,5618
03/18/03,1100,31101,5618
03/18/03,1200,30991,5598
03/18/03,1300,30835,5496
03/18/03,1400,30775,5471
03/18/03,1500,30546,5398
03/18/03,1600,30192,5346
03/18/03,1700,30244,5391
03/18/03,1800,30682,5490
03/18/03,1900,32509,5677
03/18/03,2000,33183,5924
03/18/03,2100,32349,5864
03/18/03,2200,30545,5542
03/18/03,2300,28205,5165
03/18/03,2400,25608,4807
03/17/03,100,22695,4256
03/17/03,200,21889,4218
03/17/03,300,21624,4216
03/17/03,400,21598,4261
03/17/03,500,22150,4362
03/17/03,600,24157,4759
03/17/03,700,27620,5346
03/17/03,800,30078,5654
03/17/03,900,30854,5671
03/17/03,1000,31195,5668
03/17/03,1100,31425,5650
03/17/03,1200,31532,5594
03/17/03,1300,31276,5520
03/17/03,1400,31100,5467
03/17/03,1500,30794,5365
03/17/03,1600,30533,5302
03/17/03,1700,30864,5321
03/17/03,1800,31316,5380
03/17/03,1900,32833,5701
03/17/03,2000,33144,5928
03/17/03,2100,32234,5790
03/17/03,2200,30462,5490
03/17/03,2300,27786,5071
03/17/03,2400,25258,4727
03/16/03,100,24838,4558
03/16/03,200,23999,4476
03/16/03,300,23655,4480
03/16/03,400,23532,4400
03/16/03,500,23722,4487
03/16/03,600,24297,4655
03/16/03,700,24729,4748
03/16/03,800,25542,4913
03/16/03,900,26486,5111
03/16/03,1000,26991,5169
03/16/03,1100,26988,5100
03/16/03,1200,26796,4953
03/16/03,1300,26403,4898
03/16/03,1400,26016,4842
03/16/03,1500,25612,4705
03/16/03,1600,25342,4675
03/16/03,1700,25704,4723
03/16/03,1800,26766,4817
03/16/03,1900,29085,5082
03/16/03,2000,29882,5380
03/16/03,2100,29350,5308
03/16/03,2200,28026,5068
03/16/03,2300,26219,4779
03/16/03,2400,24122,4471
03/15/03,100,28009,5295
03/15/03,200,27157,5217
03/15/03,300,26922,5158
03/15/03,400,26873,5175
03/15/03,500,27058,5217
03/15/03,600,27847,5389
03/15/03,700,28688,5617
03/15/03,800,29753,5791
03/15/03,900,30928,5909
03/15/03,1000,31191,5836
03/15/03,1100,30975,5808
03/15/03,1200,30033,5602
03/15/03,1300,29103,5398
03/15/03,1400,28095,5240
03/15/03,1500,27276,5110
03/15/03,1600,26681,4994
03/15/03,1700,26698,5022
03/15/03,1800,27463,5104
03/15/03,1900,29626,5305
03/15/03,2000,30500,5518
03/15/03,2100,30036,5470
03/15/03,2200,29232,5321
03/15/03,2300,27945,5071
03/15/03,2400,26365,4724
03/14/03,100,27521,5320
03/14/03,200,26933,5265
03/14/03,300,26846,5282
03/14/03,400,27162,5314
03/14/03,500,27996,5448
03/14/03,600,30212,5892
03/14/03,700,33903,6434
03/14/03,800,35944,6669
03/14/03,900,36140,6577
03/14/03,1000,35715,6463
03/14/03,1100,35452,6348
03/14/03,1200,34779,6183
03/14/03,1300,34017,6039
03/14/03,1400,33448,5942
03/14/03,1500,32661,5755
03/14/03,1600,32110,5655
03/14/03,1700,32074,5657
03/14/03,1800,32758,5714
03/14/03,1900,34917,5977
03/14/03,2000,35397,6210
03/14/03,2100,34818,6174
03/14/03,2200,33589,6075
03/14/03,2300,31868,5833
03/14/03,2400,29735,5509
03/13/03,100,26524,5168
03/13/03,200,25766,5085
03/13/03,300,25371,5055
03/13/03,400,25349,5071
03/13/03,500,26010,5141
03/13/03,600,28058,5470
03/13/03,700,31583,5975
03/13/03,800,33655,6193
03/13/03,900,33632,6150
03/13/03,1000,33474,6064
03/13/03,1100,33269,6020
03/13/03,1200,32918,5946
03/13/03,1300,32622,5916
03/13/03,1400,32638,5903
03/13/03,1500,32432,5878
03/13/03,1600,32612,5864
03/13/03,1700,33228,5955
03/13/03,1800,34223,6138
03/13/03,1900,35811,6357
03/13/03,2000,35815,6471
03/13/03,2100,35139,6402
03/13/03,2200,33748,6215
03/13/03,2300,31387,5869
03/13/03,2400,29112,5539
03/12/03,100,28997,5606
03/12/03,200,28270,5560
03/12/03,300,28047,5537
03/12/03,400,27984,5594
03/12/03,500,28613,5625
03/12/03,600,30692,5984
03/12/03,700,34431,6538
03/12/03,800,36275,6758
03/12/03,900,36045,6618
03/12/03,1000,35471,6507
03/12/03,1100,34877,6485
03/12/03,1200,34091,6366
03/12/03,1300,33449,6198
03/12/03,1400,32919,6117
03/12/03,1500,32366,6007
03/12/03,1600,32165,5965
03/12/03,1700,32432,5994
03/12/03,1800,33351,6109
03/12/03,1900,35238,6376
03/12/03,2000,35438,6486
03/12/03,2100,34828,6432
03/12/03,2200,33245,6194
03/12/03,2300,30745,5777
03/12/03,2400,28159,5440
03/11/03,100,30717,6060
03/11/03,200,29942,5981
03/11/03,300,29759,5942
03/11/03,400,29966,6016
03/11/03,500,30731,6134
03/11/03,600,32948,6495
03/11/03,700,36580,7049
03/11/03,800,38076,7219
03/11/03,900,37880,7101
03/11/03,1000,37475,6974
03/11/03,1100,37367,6894
03/11/03,1200,36980,6773
03/11/03,1300,36420,6617
03/11/03,1400,36111,6406
03/11/03,1500,35610,6203
03/11/03,1600,35173,6076
03/11/03,1700,35401,6059
03/11/03,1800,36288,6146
03/11/03,1900,38166,6563
03/11/03,2000,38448,6825
03/11/03,2100,37695,6797
03/11/03,2200,36003,6621
03/11/03,2300,33419,6218
03/11/03,2400,30752,5839
03/10/03,100,28196,5549
03/10/03,200,27838,5553
03/10/03,300,27754,5608
03/10/03,400,28032,5718
03/10/03,500,28911,5857
03/10/03,600,31316,6249
03/10/03,700,35203,6861
03/10/03,800,37008,7077
03/10/03,900,37147,7080
03/10/03,1000,36879,7001
03/10/03,1100,36819,6915
03/10/03,1200,36511,6845
03/10/03,1300,35995,6711
03/10/03,1400,35594,6612
03/10/03,1500,35049,6434
03/10/03,1600,34729,6307
03/10/03,1700,34951,6347
03/10/03,1800,36324,6530
03/10/03,1900,39157,6923
03/10/03,2000,39585,7120
03/10/03,2100,38905,7118
03/10/03,2200,37409,6910
03/10/03,2300,34991,6575
03/10/03,2400,32408,6252
03/09/03,100,25937,4718
03/09/03,200,24821,4584
03/09/03,300,24103,4514
03/09/03,400,23785,4469
03/09/03,500,23819,4515
03/09/03,600,24178,4640
03/09/03,700,24708,4817
03/09/03,800,25549,5114
03/09/03,900,26791,5405
03/09/03,1000,27751,5593
03/09/03,1100,27917,5610
03/09/03,1200,27916,5590
03/09/03,1300,27685,5605
03/09/03,1400,27480,5542
03/09/03,1500,27325,5459
03/09/03,1600,27265,5377
03/09/03,1700,27784,5496
03/09/03,1800,29260,5750
03/09/03,1900,32221,6173
03/09/03,2000,33477,6336
03/09/03,2100,33455,6343
03/09/03,2200,32675,6177
03/09/03,2300,31070,5930
03/09/03,2400,29399,5683
03/08/03,100,29474,5642
03/08/03,200,28540,5528
03/08/03,300,28236,5475
03/08/03,400,28188,5498
03/08/03,500,28324,5582
03/08/03,600,29258,5755
03/08/03,700,30194,5939
03/08/03,800,31140,6114
03/08/03,900,31951,6231
03/08/03,1000,32090,6197
03/08/03,1100,31835,6024
03/08/03,1200,30970,5869
03/08/03,1300,29983,5608
03/08/03,1400,28931,5445
03/08/03,1500,28125,5282
03/08/03,1600,27651,5199
03/08/03,1700,27941,5207
03/08/03,1800,29000,5305
03/08/03,1900,31504,5573
03/08/03,2000,31823,5734
03/08/03,2100,31387,5625
03/08/03,2200,30553,5492
03/08/03,2300,29239,5260
03/08/03,2400,27569,4970
03/07/03,100,30893,5955
03/07/03,200,30193,5858
03/07/03,300,30055,5885
03/07/03,400,30280,5897
03/07/03,500,31024,5990
03/07/03,600,33318,6348
03/07/03,700,37136,7027
03/07/03,800,38837,7208
03/07/03,900,38559,7080
03/07/03,1000,38074,6859
03/07/03,1100,37425,6660
03/07/03,1200,36584,6420
03/07/03,1300,35857,6274
03/07/03,1400,35286,6186
03/07/03,1500,34676,6041
03/07/03,1600,34264,5879
03/07/03,1700,34391,5863
03/07/03,1800,35312,6024
03/07/03,1900,37271,6421
03/07/03,2000,37215,6561
03/07/03,2100,36314,6544
03/07/03,2200,35057,6423
03/07/03,2300,33462,6120
03/07/03,2400,31131,5816
03/06/03,100,26101,5290
03/06/03,200,25178,5162
03/06/03,300,24909,5149
03/06/03,400,24941,5151
03/06/03,500,25710,5299
03/06/03,600,27967,5650
03/06/03,700,32152,6244
03/06/03,800,34775,6568
03/06/03,900,35545,6614
03/06/03,1000,36059,6705
03/06/03,1100,36715,6762
03/06/03,1200,36752,6806
03/06/03,1300,36733,6717
03/06/03,1400,36559,6662
03/06/03,1500,36301,6607
03/06/03,1600,36359,6550
03/06/03,1700,36958,6680
03/06/03,1800,37918,6850
03/06/03,1900,39678,7120
03/06/03,2000,39986,7242
03/06/03,2100,39216,7094
03/06/03,2200,37526,6881
03/06/03,2300,35010,6530
03/06/03,2400,32550,6198
03/05/03,100,28393,5409
03/05/03,200,27451,5359
03/05/03,300,26989,5282
03/05/03,400,26892,5303
03/05/03,500,27303,5353
03/05/03,600,29398,5706
03/05/03,700,33291,6339
03/05/03,800,35201,6547
03/05/03,900,35491,6468
03/05/03,1000,35205,6374
03/05/03,1100,34964,6288
03/05/03,1200,34131,6185
03/05/03,1300,33232,6083
03/05/03,1400,32742,6010
03/05/03,1500,32187,5954
03/05/03,1600,32000,5949
03/05/03,1700,32361,6005
03/05/03,1800,33227,6220
03/05/03,1900,35210,6490
03/05/03,2000,35241,6504
03/05/03,2100,34454,6443
03/05/03,2200,33031,6159
03/05/03,2300,30458,5881
03/05/03,2400,27856,5542
03/04/03,100,32688,6250
03/04/03,200,32009,6164
03/04/03,300,31814,6124
03/04/03,400,31915,6143
03/04/03,500,32457,6236
03/04/03,600,34522,6557
03/04/03,700,38359,7166
03/04/03,800,39816,7296
03/04/03,900,39348,7078
03/04/03,1000,38424,6874
03/04/03,1100,37509,6691
03/04/03,1200,36579,6472
03/04/03,1300,35535,6318
03/04/03,1400,34793,6184
03/04/03,1500,34109,6023
03/04/03,1600,33718,5972
03/04/03,1700,34150,6034
03/04/03,1800,35621,6255
03/04/03,1900,37944,6632
03/04/03,2000,38131,6792
03/04/03,2100,37334,6699
03/04/03,2200,35696,6463
03/04/03,2300,33217,6081
03/04/03,2400,30315,5649
03/03/03,100,27049,5530
03/03/03,200,26575,5561
03/03/03,300,26746,5723
03/03/03,400,27345,5811
03/03/03,500,28852,6059
03/03/03,600,31708,6469
03/03/03,700,36149,7159
03/03/03,800,38283,7419
03/03/03,900,38767,7367
03/03/03,1000,38835,7263
03/03/03,1100,38399,7137
03/03/03,1200,38020,7054
03/03/03,1300,37494,6863
03/03/03,1400,37104,6712
03/03/03,1500,36630,6550
03/03/03,1600,36138,6505
03/03/03,1700,36614,6553
03/03/03,1800,38240,6781
03/03/03,1900,41167,7206
03/03/03,2000,41538,7409
03/03/03,2100,40894,7373
03/03/03,2200,39438,7174
03/03/03,2300,36832,6825
03/03/03,2400,34257,6483
03/02/03,100,27249,5183
03/02/03,200,26267,5001
03/02/03,300,25598,4974
03/02/03,400,25286,4960
03/02/03,500,25372,5071
03/02/03,600,25817,5035
03/02/03,700,26733,5205
03/02/03,800,27666,5412
03/02/03,900,29323,5704
03/02/03,1000,30519,5873
03/02/03,1100,31029,5846
03/02/03,1200,30914,5734
03/02/03,1300,30381,5723
03/02/03,1400,29626,5647
03/02/03,1500,28968,5583
03/02/03,1600,28703,5556
03/02/03,1700,29247,5728
03/02/03,1800,30760,5941
03/02/03,1900,33241,6246
03/02/03,2000,33616,6373
03/02/03,2100,33209,6305
03/02/03,2200,32069,6157
03/02/03,2300,30252,5949
03/02/03,2400,28263,5687
03/01/03,100,28706,5462
03/01/03,200,27752,5354
03/01/03,300,27255,5305
03/01/03,400,26952,5288
03/01/03,500,27031,5239
03/01/03,600,27774,5392
03/01/03,700,28930,5609
03/01/03,800,30311,5881
03/01/03,900,32224,6156
03/01/03,1000,33606,6301
03/01/03,1100,33974,6311
03/01/03,1200,33600,6213
03/01/03,1300,33065,6074
03/01/03,1400,32464,5955
03/01/03,1500,31838,5808
03/01/03,1600,31689,5790
03/01/03,1700,32147,5806
03/01/03,1800,33192,5930
03/01/03,1900,34582,6173
03/01/03,2000,34243,6218
03/01/03,2100,33433,6153
03/01/03,2200,32316,5957
03/01/03,2300,30679,5725
03/01/03,2400,28919,5418
02/28/03,100,30620,5941
02/28/03,200,29670,5842
02/28/03,300,29326,5813
02/28/03,400,29247,5794
02/28/03,500,29809,5901
02/28/03,600,31673,6181
02/28/03,700,34844,6640
02/28/03,800,36725,6837
02/28/03,900,37728,6932
02/28/03,1000,37837,6916
02/28/03,1100,37717,6875
02/28/03,1200,37053,6700
02/28/03,1300,36139,6548
02/28/03,1400,35535,6431
02/28/03,1500,34845,6345
02/28/03,1600,34441,6244
02/28/03,1700,34660,6281
02/28/03,1800,35724,6430
02/28/03,1900,37559,6701
02/28/03,2000,37184,6741
02/28/03,2100,36201,6645
02/28/03,2200,34852,6474
02/28/03,2300,32808,6156
02/28/03,2400,30547,5773
02/27/03,100,31792,6085
02/27/03,200,30964,6049
02/27/03,300,30642,6014
02/27/03,400,30565,6019
02/27/03,500,31108,6121
02/27/03,600,33117,6386
02/27/03,700,36921,6963
02/27/03,800,38820,7180
02/27/03,900,39113,7217
02/27/03,1000,39138,7199
02/27/03,1100,38945,7192
02/27/03,1200,38533,7116
02/27/03,1300,37899,7034
02/27/03,1400,37656,6896
02/27/03,1500,37310,6856
02/27/03,1600,37124,6803
02/27/03,1700,37653,6884
02/27/03,1800,39059,7059
02/27/03,1900,40644,7334
02/27/03,2000,40339,7340
02/27/03,2100,39441,7212
02/27/03,2200,37632,6947
02/27/03,2300,34993,6598
02/27/03,2400,32380,6218
02/26/03,100,31566,6257
02/26/03,200,30909,6231
02/26/03,300,30719,6155
02/26/03,400,30774,6181
02/26/03,500,31449,6272
02/26/03,600,33622,6638
02/26/03,700,37607,7202
02/26/03,800,39281,7403
02/26/03,900,39598,7385
02/26/03,1000,39690,7337
02/26/03,1100,39637,7287
02/26/03,1200,39228,7188
02/26/03,1300,38723,7076
02/26/03,1400,38458,7042
02/26/03,1500,38201,6931
02/26/03,1600,38004,6885
02/26/03,1700,38664,6984
02/26/03,1800,40114,7165
02/26/03,1900,41961,7491
02/26/03,2000,41581,7481
02/26/03,2100,40879,7426
02/26/03,2200,39170,7177
02/26/03,2300,36348,6756
02/26/03,2400,33683,6351
02/25/03,100,29142,5813
02/25/03,200,28436,5765
02/25/03,300,28290,5760
02/25/03,400,28404,5840
02/25/03,500,29185,5944
02/25/03,600,31538,6296
02/25/03,700,35481,6944
02/25/03,800,37219,7103
02/25/03,900,37179,7100
02/25/03,1000,36985,7086
02/25/03,1100,36983,6977
02/25/03,1200,36561,6836
02/25/03,1300,36048,6714
02/25/03,1400,35614,6611
02/25/03,1500,35151,6524
02/25/03,1600,35062,6501
02/25/03,1700,35811,6664
02/25/03,1800,37683,6878
02/25/03,1900,40050,7289
02/25/03,2000,39957,7449
02/25/03,2100,39243,7349
02/25/03,2200,37907,7188
02/25/03,2300,35530,6815
02/25/03,2400,33155,6481
02/24/03,100,29187,5689
02/24/03,200,28568,5672
02/24/03,300,28398,5670
02/24/03,400,28624,5663
02/24/03,500,29350,5805
02/24/03,600,31620,6065
02/24/03,700,35468,6631
02/24/03,800,37455,6914
02/24/03,900,37708,7004
02/24/03,1000,37448,7027
02/24/03,1100,37263,6976
02/24/03,1200,36995,6831
02/24/03,1300,36486,6693
02/24/03,1400,35909,6602
02/24/03,1500,35323,6463
02/24/03,1600,34949,6399
02/24/03,1700,35120,6450
02/24/03,1800,36393,6645
02/24/03,1900,38669,6963
02/24/03,2000,38501,7019
02/24/03,2100,37628,6907
02/24/03,2200,35950,6676
02/24/03,2300,33465,6308
02/24/03,2400,30965,5985
02/23/03,100,27001,5152
02/23/03,200,25863,5028
02/23/03,300,25223,4931
02/23/03,400,24960,4924
02/23/03,500,25064,4925
02/23/03,600,25369,5048
02/23/03,700,26158,5210
02/23/03,800,26897,5465
02/23/03,900,28425,5778
02/23/03,1000,29668,6005
02/23/03,1100,30464,6161
02/23/03,1200,30892,6248
02/23/03,1300,31006,6213
02/23/03,1400,31145,6172
02/23/03,1500,31053,6155
02/23/03,1600,31190,6168
02/23/03,1700,32138,6290
02/23/03,1800,33880,6475
02/23/03,1900,36171,6789
02/23/03,2000,36325,6874
02/23/03,2100,35873,6771
02/23/03,2200,34931,6550
02/23/03,2300,32851,6263
02/23/03,2400,30763,5980
02/22/03,100,27782,5408
02/22/03,200,26800,5247
02/22/03,300,26261,5230
02/22/03,400,25997,5215
02/22/03,500,26213,5231
02/22/03,600,26968,5346
02/22/03,700,28309,5590
02/22/03,800,29763,5871
02/22/03,900,31699,6149
02/22/03,1000,33472,6373
02/22/03,1100,34303,6440
02/22/03,1200,34420,6400
02/22/03,1300,34326,6251
02/22/03,1400,33880,6112
02/22/03,1500,33254,5949
02/22/03,1600,32765,5886
02/22/03,1700,32587,5908
02/22/03,1800,33878,6070
02/22/03,1900,35013,6285
02/22/03,2000,34478,6286
02/22/03,2100,33583,6179
02/22/03,2200,32330,5941
02/22/03,2300,30635,5749
02/22/03,2400,28781,5421
02/21/03,100,29206,5656
02/21/03,200,28482,5574
02/21/03,300,28302,5590
02/21/03,400,28467,5620
02/21/03,500,29099,5794
02/21/03,600,31167,6074
02/21/03,700,34725,6568
02/21/03,800,36563,6878
02/21/03,900,36585,6832
02/21/03,1000,35831,6747
02/21/03,1100,35234,6669
02/21/03,1200,34478,6571
02/21/03,1300,33891,6431
02/21/03,1400,33737,6383
02/21/03,1500,33535,6325
02/21/03,1600,33399,6327
02/21/03,1700,33917,6434
02/21/03,1800,35402,6537
02/21/03,1900,36583,6742
02/21/03,2000,36081,6659
02/21/03,2100,35095,6533
02/21/03,2200,33717,6340
02/21/03,2300,31769,6053
02/21/03,2400,29684,5685
02/20/03,100,28796,5588
02/20/03,200,27880,5483
02/20/03,300,27507,5461
02/20/03,400,27398,5483
02/20/03,500,28001,5550
02/20/03,600,29948,5850
02/20/03,700,33533,6357
02/20/03,800,35247,6579
02/20/03,900,35232,6560
02/20/03,1000,34942,6447
02/20/03,1100,34639,6374
02/20/03,1200,34130,6307
02/20/03,1300,33471,6190
02/20/03,1400,32989,6032
02/20/03,1500,32464,5911
02/20/03,1600,32061,5796
02/20/03,1700,32337,5844
02/20/03,1800,33829,6006
02/20/03,1900,36668,6525
02/20/03,2000,37057,6713
02/20/03,2100,36576,6633
02/20/03,2200,35282,6496
02/20/03,2300,33156,6204
02/20/03,2400,30842,5886
02/19/03,100,30334,5770
02/19/03,200,29670,5696
02/19/03,300,29430,5655
02/19/03,400,29633,5685
02/19/03,500,30340,5754
02/19/03,600,32305,6008
02/19/03,700,35372,6499
02/19/03,800,37306,6735
02/19/03,900,37639,6784
02/19/03,1000,37148,6725
02/19/03,1100,36754,6624
02/19/03,1200,35897,6490
02/19/03,1300,35099,6309
02/19/03,1400,34657,6283
02/19/03,1500,34442,6253
02/19/03,1600,34367,6318
02/19/03,1700,35026,6481
02/19/03,1800,36668,6656
02/19/03,1900,38481,6915
02/19/03,2000,38209,6889
02/19/03,2100,37314,6778
02/19/03,2200,35493,6530
02/19/03,2300,33293,6214
02/19/03,2400,30601,5857
02/18/03,100,30096,5703
02/18/03,200,29311,5637
02/18/03,300,28949,5627
02/18/03,400,29085,5594
02/18/03,500,29504,5757
02/18/03,600,30859,5959
02/18/03,700,33024,6261
02/18/03,800,34626,6508
02/18/03,900,36222,6718
02/18/03,1000,37038,6821
02/18/03,1100,37230,6826
02/18/03,1200,36830,6733
02/18/03,1300,36222,6612
02/18/03,1400,35580,6514
02/18/03,1500,34900,6416
02/18/03,1600,34584,6378
02/18/03,1700,34775,6488
02/18/03,1800,36731,6700
02/18/03,1900,39276,7076
02/18/03,2000,39112,7067
02/18/03,2100,38266,6904
02/18/03,2200,36672,6668
02/18/03,2300,34292,6301
02/18/03,2400,31982,5975
02/17/03,100,33211,6028
02/17/03,200,32329,5918
02/17/03,300,31926,5899
02/17/03,400,31816,5885
02/17/03,500,31964,5925
02/17/03,600,32589,6028
02/17/03,700,33673,6173
02/17/03,800,34231,6333
02/17/03,900,35428,6503
02/17/03,1000,36562,6621
02/17/03,1100,37341,6682
02/17/03,1200,37205,6665
02/17/03,1300,36749,6581
02/17/03,1400,36209,6489
02/17/03,1500,35747,6457
02/17/03,1600,35374,6402
02/17/03,1700,35927,6528
02/17/03,1800,37742,6759
02/17/03,1900,39250,7005
02/17/03,2000,38811,7001
02/17/03,2100,37541,6759
02/17/03,2200,35885,6447
02/17/03,2300,34045,6190
02/17/03,2400,31872,5904
02/16/03,100,31702,5886
02/16/03,200,30930,5731
02/16/03,300,30617,5712
02/16/03,400,30603,5747
02/16/03,500,31062,5861
02/16/03,600,31744,5975
02/16/03,700,32818,6135
02/16/03,800,34144,6324
02/16/03,900,35902,6626
02/16/03,1000,37344,6866
02/16/03,1100,38209,6987
02/16/03,1200,38306,7028
02/16/03,1300,38125,7026
02/16/03,1400,37924,6945
02/16/03,1500,37719,6866
02/16/03,1600,37697,6856
02/16/03,1700,38465,6921
02/16/03,1800,40133,7108
02/16/03,1900,41459,7307
02/16/03,2000,40628,7234
02/16/03,2100,39444,7008
02/16/03,2200,38084,6738
02/16/03,2300,36599,6517
02/16/03,2400,34892,6272
02/15/03,100,29461,5504
02/15/03,200,28353,5417
02/15/03,300,27940,5399
02/15/03,400,27801,5361
02/15/03,500,28088,5407
02/15/03,600,28834,5499
02/15/03,700,30064,5686
02/15/03,800,31374,5951
02/15/03,900,33471,6232
02/15/03,1000,35275,6515
02/15/03,1100,36093,6659
02/15/03,1200,36165,6732
02/15/03,1300,35658,6614
02/15/03,1400,35097,6506
02/15/03,1500,34675,6402
02/15/03,1600,34510,6348
02/15/03,1700,35025,6421
02/15/03,1800,36691,6586
02/15/03,1900,38463,6885
02/15/03,2000,38155,6821
02/15/03,2100,37550,6719
02/15/03,2200,36516,6543
02/15/03,2300,34852,6334
02/15/03,2400,33094,6077
02/14/03,100,32491,6171
02/14/03,200,31782,6073
02/14/03,300,31728,6044
02/14/03,400,31831,6084
02/14/03,500,32613,6210
02/14/03,600,34658,6520
02/14/03,700,38637,7145
02/14/03,800,40384,7435
02/14/03,900,39969,7262
02/14/03,1000,38935,7082
02/14/03,1100,38156,6892
02/14/03,1200,37411,6666
02/14/03,1300,36385,6494
02/14/03,1400,35818,6399
02/14/03,1500,35357,6324
02/14/03,1600,35226,6268
02/14/03,1700,35516,6287
02/14/03,1800,37062,6500
02/14/03,1900,38578,6772
02/14/03,2000,37847,6722
02/14/03,2100,36967,6570
02/14/03,2200,35998,6388
02/14/03,2300,33509,6098
02/14/03,2400,31232,5746
02/13/03,100,32442,6457
02/13/03,200,31779,6349
02/13/03,300,31639,6344
02/13/03,400,31818,6408
02/13/03,500,32496,6598
02/13/03,600,34742,6884
02/13/03,700,38852,7525
02/13/03,800,40623,7726
02/13/03,900,40095,7650
02/13/03,1000,39660,7546
02/13/03,1100,39254,7443
02/13/03,1200,38602,7337
02/13/03,1300,38039,7195
02/13/03,1400,37702,7058
02/13/03,1500,37131,6955
02/13/03,1600,36949,6866
02/13/03,1700,37508,6969
02/13/03,1800,39402,7166
02/13/03,1900,41445,7481
02/13/03,2000,41149,7525
02/13/03,2100,40540,7414
02/13/03,2200,39189,7169
02/13/03,2300,36809,6880
02/13/03,2400,34364,6472
02/12/03,100,30982,6005
02/12/03,200,30313,5926
02/12/03,300,30177,5881
02/12/03,400,30220,5886
02/12/03,500,30679,5990
02/12/03,600,32589,6324
02/12/03,700,36380,6917
02/12/03,800,38172,7091
02/12/03,900,38132,7246
02/12/03,1000,37943,7152
02/12/03,1100,37916,7140
02/12/03,1200,37590,7045
02/12/03,1300,37150,6935
02/12/03,1400,36846,6831
02/12/03,1500,36476,6756
02/12/03,1600,36357,6750
02/12/03,1700,37098,6841
02/12/03,1800,39344,7127
02/12/03,1900,41605,7538
02/12/03,2000,41315,7624
02/12/03,2100,40885,7569
02/12/03,2200,39319,7345
02/12/03,2300,36896,6976
02/12/03,2400,34282,6667
02/11/03,100,29624,6032
02/11/03,200,28957,5922
02/11/03,300,28903,5912
02/11/03,400,29172,5983
02/11/03,500,30176,6068
02/11/03,600,32598,6362
02/11/03,700,36877,7010
02/11/03,800,38934,7261
02/11/03,900,38828,7272
02/11/03,1000,38202,7075
02/11/03,1100,37727,7013
02/11/03,1200,37079,6935
02/11/03,1300,36424,6903
02/11/03,1400,36297,6897
02/11/03,1500,36107,6817
02/11/03,1600,35959,6742
02/11/03,1700,36662,6859
02/11/03,1800,38844,7063
02/11/03,1900,40628,7426
02/11/03,2000,40224,7445
02/11/03,2100,39369,7294
02/11/03,2200,37841,7033
02/11/03,2300,35263,6623
02/11/03,2400,32680,6237
02/10/03,100,28434,5569
02/10/03,200,27707,5503
02/10/03,300,27478,5455
02/10/03,400,27543,5555
02/10/03,500,28225,5685
02/10/03,600,30351,6002
02/10/03,700,34490,6587
02/10/03,800,36836,6952
02/10/03,900,37215,6995
02/10/03,1000,37268,6993
02/10/03,1100,37475,7017
02/10/03,1200,37390,6977
02/10/03,1300,37196,6888
02/10/03,1400,37108,6784
02/10/03,1500,36802,6683
02/10/03,1600,36565,6684
02/10/03,1700,37067,6700
02/10/03,1800,38758,6939
02/10/03,1900,40155,7214
02/10/03,2000,39590,7252
02/10/03,2100,38517,7122
02/10/03,2200,36706,6889
02/10/03,2300,34116,6590
02/10/03,2400,31424,6217
02/09/03,100,31074,6052
02/09/03,200,30258,5919
02/09/03,300,29934,5834
02/09/03,400,29820,5754
02/09/03,500,29953,5753
02/09/03,600,30361,5812
02/09/03,700,31095,5883
02/09/03,800,31770,6089
02/09/03,900,32850,6351
02/09/03,1000,33291,6412
02/09/03,1100,33193,6364
02/09/03,1200,32449,6239
02/09/03,1300,31753,6130
02/09/03,1400,30998,5997
02/09/03,1500,30504,5915
02/09/03,1600,30333,5873
02/09/03,1700,30948,5943
